Id,MSZoning,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,CentralAir,Electrical,SaleType,SaleCondition,PoolQC,LogSalePrice,SalePrice,test,MasVnrArea,OverallQual,OverallCond,YearRemodAdd,MSSubClass,LotFrontage,LotArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception
68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.32829028,226000.0004,0,167,7,5,2003,20,72,10665,1013,0,440,1453,1479,0,0,1479,2,0,3,1,7,2003,558,144,29,0,0,0,0,0,6,2007,3,2,2,3,2,4,1,0.697178252,4,2,7,0,0,3,2,6,3,0,3,0,0.795136692,211.2857143,4,2.666666667
69,1,0,0,0,0,2,0,7,3,0,0,1,0,1,1,1,1,0,0,0,0,0,11.28978191,79999.99971,0,0,4,6,1950,30,47,4608,0,0,747,747,747,0,0,747,1,0,2,1,4,1945,220,0,0,0,0,0,0,0,6,2010,2,1,3,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,1,0,-0.96555924,186.75,65,1.666666667
70,0,0,0,0,0,2,0,19,0,0,0,2,0,4,9,1,1,0,0,0,0,0,12.32385568,224999.9997,0,0,7,4,1953,50,81,15593,603,0,701,1304,1304,983,0,2287,2,0,3,1,7,1953,667,0,21,114,0,0,0,0,7,2006,2,2,2,3,0,2,1,0.462423313,2,1,7,2,2,3,2,6,3,0,2,0,-0.179457982,326.7142857,53,3
71,0,0,0,1,0,0,0,11,0,0,0,1,0,7,4,0,1,0,0,0,0,0,12.4049235,243999.999,0,1115,7,6,1973,20,95,13651,1880,0,343,2223,2223,0,0,2223,2,0,3,1,8,1973,516,300,0,0,0,0,0,0,2,2007,3,1,3,3,3,3,1,0.845704004,4,1,7,3,6,3,2,6,3,0,3,0,0.142859378,277.875,34,3
72,0,0,0,0,0,2,0,4,0,0,0,1,0,3,4,1,1,0,0,0,0,0,11.77143616,129500,0,0,4,6,2006,20,69,7599,565,0,280,845,845,0,0,845,1,0,2,1,4,1987,360,0,0,0,0,0,0,0,6,2007,2,1,2,3,0,3,1,0.668639053,2,1,7,0,0,3,2,6,3,0,2,0,-0.96555924,211.25,25,2.166666667
73,0,0,0,1,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1281111,184999.9992,0,40,7,5,1998,60,74,10141,0,0,832,832,885,833,0,1718,2,1,3,1,7,1998,427,0,94,0,0,291,0,0,12,2009,3,1,2,3,0,1,1,0,3,1,7,2,2,3,2,6,3,0,2,1,-0.06562449,245.4285714,11,3
74,0,0,0,0,0,0,0,11,0,0,0,1,0,2,5,0,1,0,0,0,0,0,11.88379913,144900.0002,0,104,5,7,2003,20,85,10200,320,362,404,1086,1086,0,0,1086,1,0,3,1,6,1989,490,0,0,0,0,0,0,0,5,2010,2,1,2,3,0,3,2,0.627992634,3,1,7,0,0,3,2,6,3,1.5,2,0,-0.6117156,181,56,2.333333333
75,1,0,0,0,0,2,0,7,0,0,0,0,2,0,0,1,1,1,0,0,0,0,11.58431546,107399.9999,0,0,3,6,1950,50,60,5790,0,0,840,840,840,765,0,1605,2,0,3,2,8,1915,379,0,0,202,0,0,0,0,5,2010,1,2,3,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,2,0,-0.807784768,200.625,95,1.5
76,1,0,0,0,0,0,0,14,0,0,4,5,0,6,6,1,1,0,0,0,0,0,11.41861479,91000.00041,0,0,4,5,1973,180,21,1596,462,0,0,462,526,462,0,988,1,0,2,1,5,1973,297,120,101,0,0,0,0,0,11,2009,3,1,2,3,3,4,1,1,2,1,7,0,0,3,2,6,3,1.5,2,0,-0.710187675,197.6,36,1.833333333
77,0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,1,1,0,2,0,0,0,11.81857024,135750.0003,0,0,4,7,1956,20,69.79,8475,228,0,724,952,952,0,0,952,1,0,2,1,4,1956,283,0,0,0,0,0,0,0,4,2008,2,1,2,3,0,3,1,0.239495798,4,1,7,0,0,3,2,6,3,0,1,0,-0.548591504,238,52,1.5
78,1,0,0,0,0,0,0,8,0,0,0,2,0,2,5,1,1,0,0,0,0,0,11.75194237,127000.0006,0,0,5,5,2001,50,50,8635,336,41,295,672,1072,213,0,1285,1,0,2,1,6,1948,240,0,0,0,0,0,0,0,1,2008,2,1,2,3,0,2,4,0.561011905,2,1,5.5,0,0,3,2,6,3,0.5,2,0,-0.820199468,214.1666667,60,1.5
79,0,0,0,0,0,0,0,9,0,0,2,1,1,3,3,1,1,1,0,0,0,0,11.82407989,136499.9995,0,0,4,5,1968,90,72,10778,0,0,1768,1768,1768,0,0,1768,2,0,4,2,8,1978,0,0,0,0,0,0,0,0,4,2010,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,2,0,-0.96555924,221,42,0
80,1,0,1,0,0,2,0,7,0,0,0,0,0,2,5,1,0,0,0,0,0,0,11.60823564,109999.9995,0,0,5,6,1981,50,60,10440,0,0,440,440,682,548,0,1230,1,1,2,1,5,1966,440,74,0,128,0,0,0,0,5,2009,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0.5,1,1,-0.6117156,246,99,2.166666667
81,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.17303279,193499.9997,0,576,6,6,1968,60,100,13000,448,0,448,896,1182,960,0,2142,2,1,4,1,8,1968,509,0,72,0,0,252,0,0,6,2009,3,1,3,3,0,2,1,0.5,2,2,7,3,3,3,2,6,3,0,2,1,-0.117212757,267.75,41,2.333333333
82,1,0,0,0,0,1,0,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,11.94145585,153500.0006,0,443,6,5,1998,120,32,4500,1201,0,36,1237,1337,0,0,1337,2,0,2,1,5,1998,405,0,199,0,0,0,0,0,3,2006,4,1,3,4,0,4,1,0.970897332,4,1,7,0,0,3,2,6,3,0,3,0,0.252871171,267.4,8,3
83,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,12.40901349,245000.0001,0,468,8,5,2007,20,78,10206,33,0,1530,1563,1563,0,0,1563,2,0,3,1,6,2007,758,144,99,0,0,0,0,0,10,2008,3,1,2,3,0,4,1,0.021113244,4,2,7,3,3,3,2,6,3,0,2,0,0.590474523,260.5,1,3.333333333
84,0,0,0,1,0,0,0,11,0,0,0,1,0,1,1,3,1,0,0,2,0,0,11.74799759,126500.0004,0,66,5,5,1960,20,80,8892,0,0,1065,1065,1065,0,0,1065,1,1,3,1,6,1974,461,74,0,0,0,0,0,0,7,2007,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,1,1,-0.6117156,177.5,47,2.166666667
85,0,0,0,1,0,0,0,17,0,0,0,5,0,3,3,0,0,0,0,0,0,0,12.03469103,168500.0002,0,22,7,5,1996,80,69.79,8530,0,0,384,384,804,670,0,1474,2,1,3,1,7,1995,400,120,72,0,0,0,0,700,5,2009,3,1,2,3,0,1,1,0,3,1,7,2,2,3,2,6,3,0,2,1,-0.06562449,210.5714286,14,3.166666667
86,0,0,0,0,0,2,0,3,0,0,0,0,1,3,3,0,1,0,0,0,0,0,12.46843691,260000,0,284,8,5,1992,60,121,16059,0,0,1288,1288,1301,1116,0,2417,2,1,4,1,9,1991,462,127,82,0,0,0,0,0,4,2006,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,0.940496465,268.5555556,15,2.333333333
87,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.06681058,174000.0003,0,0,6,5,2005,60,122,11911,0,0,684,684,684,876,0,1560,2,1,3,1,6,2005,400,100,38,0,0,0,0,0,3,2009,3,2,2,3,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.64977692,260,4,3.166666667
88,3,0,2,0,0,2,0,5,0,0,3,0,0,0,0,2,0,0,0,1,2,0,12.01066585,164500.0001,0,76,6,5,2009,160,40,3951,0,0,612,612,612,612,0,1224,2,1,2,1,4,2009,528,0,234,0,0,0,0,0,6,2009,3,2,2,3,2,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,0.64977692,306,0,2.5
89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.72480582,123599.9995,0,0,4,5,1995,20,60,8070,588,0,402,990,990,0,0,990,1,0,3,1,5,1978,0,0,0,0,0,0,0,0,8,2007,3,1,2,3,0,4,1,0.593939394,4,1,7,0,0,3,2,6,3,0,2,0,-0.293219939,198,13,0
90,0,0,0,0,0,0,0,11,0,0,0,1,0,4,5,1,4,0,2,0,0,0,11.60732614,109900,0,0,4,5,1950,20,60,7200,0,0,0,0,1040,0,0,1040,1,0,2,1,4,1950,420,0,29,0,0,0,0,0,7,2006,0,1,2,0,0,0,0,0,2,1,7,0,0,3,2,6,3,0,1,0,-1.476302371,260,56,2.166666667
91,0,0,0,0,0,0,0,11,0,0,0,1,1,3,3,3,1,0,0,0,1,0,11.49882654,98599.99994,0,203,5,3,1961,20,85,8500,600,0,635,1235,1235,0,0,1235,1,0,2,1,6,1961,480,0,0,0,0,0,0,0,12,2006,2,1,2,3,0,2,1,0.48582996,2,1,7,0,0,3,2,6,3,1.5,1,0,-0.820199468,205.8333333,45,2.333333333
92,0,0,1,1,3,0,0,2,0,0,0,1,0,2,5,1,2,0,0,0,0,0,12.00456827,163500.0001,0,0,5,7,2006,30,80,13360,713,0,163,876,964,0,0,964,1,0,2,1,5,1921,432,0,0,44,0,0,0,0,8,2009,3,1,3,3,0,3,1,0.813926941,4,1,7,0,0,3,2,6,3,0,2,0,-0.147860167,192.8,88,2.166666667
93,2,0,0,0,0,2,0,7,0,0,1,6,1,1,1,1,2,1,0,0,0,0,11.80484853,133899.9998,0,0,6,6,1998,190,60,7200,1046,0,168,1214,1260,1031,0,2291,2,0,4,2,9,1900,506,0,0,0,0,99,0,0,11,2007,2,1,2,2,1,2,1,0.861614498,4,1,7,3,3,3,2,6,3,0,2,1,-0.25787196,254.5555556,97,2.166666667
94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.229545,204749.9996,0,0,6,5,1997,60,69,9337,648,0,176,824,905,881,0,1786,2,1,3,1,7,1997,684,0,162,0,0,0,0,0,5,2007,3,1,3,3,0,4,1,0.786407767,4,2,7,0,0,3,2,6,3,0,3,1,0.299754979,255.1428571,10,2.666666667
95,0,0,0,2,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1281111,184999.9992,0,68,6,8,1993,60,69.79,9765,310,0,370,680,680,790,0,1470,2,1,3,1,6,1993,420,232,63,0,0,0,0,480,4,2009,3,3,3,4,0,3,1,0.455882353,3,1,7,2,2,3,2,6,3,0,2,1,0.48905962,245,16,3.166666667
96,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.27373129,213999.9991,0,183,7,5,1999,20,78,10264,1162,0,426,1588,1588,0,0,1588,2,0,3,1,6,1999,472,158,29,0,0,0,0,0,8,2006,3,2,2,3,2,3,1,0.731738035,4,2,7,0,0,3,2,6,3,0,2,0,0.795136692,264.6666667,7,2.666666667
97,0,0,0,0,3,0,0,15,0,0,0,1,1,3,3,0,1,0,1,0,0,0,11.45899712,94749.99972,0,48,4,5,1965,20,73,10921,520,0,440,960,960,0,0,960,1,0,3,1,6,1965,432,120,0,0,0,0,0,0,5,2007,2,1,2,3,0,2,1,0.541666667,2,1,7,0,0,3,2,6,2,0,2,0,-0.96555924,160,42,2.333333333
98,0,0,0,0,0,2,0,15,0,0,0,1,0,2,5,1,2,1,0,2,1,0,11.32659589,83000.00027,0,0,5,5,1950,30,85,10625,108,0,350,458,835,0,0,835,1,0,2,1,5,1920,366,0,0,77,0,0,0,400,5,2010,2,1,2,3,0,3,1,0.23580786,1,1,7,0,0,2,2,4,3,0,1,0,-1.028683336,167,90,1.666666667
99,0,0,0,1,0,0,0,11,0,0,0,1,0,7,4,1,1,0,0,0,0,0,11.76718001,128949.9998,0,0,4,5,1959,20,77,9320,569,0,381,950,1225,0,0,1225,1,1,3,1,6,1978,0,352,0,0,0,0,0,400,1,2010,2,1,2,3,0,3,1,0.598947368,1,1,7,0,0,3,2,6,3,0,2,1,-1.174043109,204.1666667,51,0
100,0,0,0,1,0,0,0,6,0,0,0,1,0,7,4,0,0,0,0,0,0,0,12.23076526,205000.0004,0,28,6,7,2001,20,69.79,10603,1200,0,410,1610,1610,0,0,1610,2,0,3,1,6,1977,480,168,68,0,0,0,0,0,2,2010,2,1,2,3,1,3,1,0.745341615,3,2,7,2,4,3,2,6,3,0,3,0,-0.164100454,268.3333333,33,2.666666667
101,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,1,0,0,0,0,0,12.08953883,178000.0001,0,336,6,5,1985,60,77,9206,0,0,741,741,977,755,0,1732,2,1,3,1,7,1985,476,192,46,0,0,0,0,0,6,2010,3,2,2,3,0,1,1,0,2,2,7,2,2,3,2,6,3,0,2,1,0.232809184,247.4285714,25,3
102,0,0,0,0,1,0,0,12,0,0,2,1,0,3,3,1,4,0,0,0,4,0,11.68657621,118964.0006,0,0,5,5,1979,90,64,7018,0,0,0,0,1535,0,0,1535,2,0,4,2,8,1979,410,0,0,0,0,0,0,0,6,2009,0,1,1,0,0,0,0,0,2,1,7,0,0,3,2,6,3,0,2,0,-1.330942598,191.875,30,2.333333333
103,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.20055746,198899.999,0,0,7,5,2009,20,94,10402,0,0,1226,1226,1226,0,0,1226,2,0,3,1,6,2009,740,0,36,0,0,0,0,0,5,2010,3,1,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,0,0.445114751,204.3333333,1,3.333333333
104,1,0,0,0,0,2,0,13,0,0,0,2,0,9,8,0,0,0,1,0,0,0,12.04060821,169500.0007,0,600,7,4,1950,50,69.79,7758,224,0,816,1040,1226,592,0,1818,1,1,4,1,7,1951,240,0,0,0,0,184,0,0,6,2007,2,1,1,3,0,1,1,0.215384615,4,1,7,2,4,3,2,6,3,0,1,1,-0.112512187,259.7142857,76,1.5
105,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.4292162,250000.0008,0,768,8,5,2004,60,75,9375,0,0,1053,1053,1053,939,0,1992,2,1,3,1,9,2003,648,140,45,0,0,0,0,0,8,2008,4,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,1.19586803,221.3333333,5,2.666666667
106,1,0,1,0,0,0,0,7,0,0,0,1,3,0,0,1,2,0,0,0,0,0,11.51292546,99999.9995,0,0,4,7,1995,30,60,10800,0,0,641,641,1047,0,0,1047,1,0,2,1,6,1954,273,0,0,0,0,0,0,450,8,2007,1,1,2,3,0,1,1,0,3,1,7,0,0,2,1.5,3,0,0,1,0,-1.012446937,174.5,122,1.5
107,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,1,0,0,0,2,0,11.65268741,115000.0003,0,0,5,5,1950,20,50,6000,104,169,516,789,789,0,0,789,1,0,2,1,5,1948,250,0,0,0,0,0,0,0,4,2008,2,1,2,3,0,3,2,0.346007605,4,1,7,0,0,3,2,6,3,0,1,0,-0.403231732,157.8,60,1.5
108,1,0,0,0,0,2,0,13,3,0,0,2,0,6,6,1,1,1,1,0,0,0,11.65268741,115000.0003,0,0,5,7,2005,50,85,8500,0,0,793,793,997,520,0,1517,2,0,3,1,7,1978,0,0,0,144,0,0,0,0,8,2007,2,1,2,3,0,1,1,0,2,0,7,0,0,3,2,6,0,0,2,0,-1.122454841,216.7142857,88,0
109,0,0,0,1,0,0,0,6,0,0,0,1,1,7,4,0,1,0,0,2,0,0,12.15477935,189999.9998,0,480,6,6,1977,20,105,11751,705,0,1139,1844,1844,0,0,1844,2,0,3,1,7,1977,546,0,122,0,0,0,0,0,1,2010,3,1,2,3,0,2,1,0.382321041,4,1,7,2,2,3,2,6,3,0.5,2,0,-0.002500395,263.4285714,33,2.666666667
110,0,0,0,0,0,0,0,15,0,0,0,2,0,2,5,1,1,0,0,0,0,0,11.82700601,136899.9998,0,0,6,4,1972,50,75,9525,444,0,550,994,1216,639,0,1855,2,0,4,1,7,1954,325,182,0,0,0,0,0,0,10,2006,2,1,2,2,0,2,1,0.44668008,3,1,7,0,0,3,2,6,3,0,2,0,-0.466355828,265,52,1.666666667
111,0,0,0,1,0,0,0,17,0,0,0,5,0,0,0,1,0,0,0,0,0,0,12.10071213,180000,0,0,7,5,2000,80,69.79,7750,250,0,134,384,774,656,0,1430,2,1,3,1,7,2000,400,180,0,0,0,0,0,0,4,2010,3,1,2,3,0,4,1,0.651041667,4,1,7,2,2,3,2,6,3,0,2,1,0.142859378,204.2857143,10,3.166666667
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,12.8583197,383969.9986,0,220,7,5,2007,60,77,9965,984,0,280,1264,1282,1414,0,2696,2,1,4,1,10,2007,792,120,184,0,0,168,0,0,10,2007,4,2,2,3,2,4,1,0.778481013,4,3,7,3,3,3,2,6,3,0,3,1,1.352763631,269.6,0,3.833333333
113,0,0,0,0,1,2,0,2,0,0,0,1,1,2,5,0,1,0,0,2,1,0,12.28765263,216999.9995,0,184,6,5,1953,20,69.79,21000,35,869,905,1809,2259,0,0,2259,2,0,3,1,7,1953,450,166,120,192,0,0,0,0,10,2007,3,1,3,3,1,3,2,0.499723604,2,2,7,3,6,3,2,6,3,0.5,3,0,-0.117212757,322.7142857,54,2.333333333
114,0,0,0,1,0,0,1,2,0,0,0,0,2,2,5,1,1,0,0,0,0,0,12.46651198,259499.9996,0,0,6,8,2002,70,61,7259,774,150,104,1028,1436,884,0,2320,2,1,3,1,9,1945,180,224,0,0,0,0,0,0,7,2007,2,1,2,3,0,3,1,0.898832685,4,2,7,2,2,3,2,6,3,0.5,3,1,0.044383414,257.7777778,62,1.5
115,3,0,2,0,0,2,0,5,0,0,3,0,0,1,1,0,0,0,0,0,0,0,12.07823927,175999.9993,0,1129,6,5,1999,160,34,3230,419,0,310,729,729,729,0,1458,2,1,2,1,5,1999,440,0,32,0,0,0,0,0,6,2007,3,1,2,3,0,4,1,0.574759945,3,1,7,1,1,3,2,6,3,0,2,1,-0.210984263,291.6,8,2.166666667
116,0,0,0,0,0,0,0,9,0,0,0,1,0,2,5,0,1,0,0,0,0,0,11.84222921,138999.9997,0,116,5,5,1962,20,69.79,11616,170,670,252,1092,1092,0,0,1092,1,0,3,1,6,1962,288,0,20,144,0,0,0,0,9,2009,2,1,2,3,0,1,2,0.769230769,2,1,7,1,1,3,2,6,3,0,1,1,-0.820199468,182,47,1.666666667
117,0,0,0,0,0,2,0,15,0,0,0,1,0,0,0,1,0,0,0,1,2,0,11.9511804,155000.0006,0,0,5,5,2007,20,74,8536,0,0,1125,1125,1125,0,0,1125,1,1,2,1,5,2007,430,80,64,0,0,0,0,0,4,2007,3,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,1,1,-0.356344035,225,1,2.333333333
118,0,0,0,0,0,2,0,12,0,0,0,0,1,7,4,1,0,0,0,0,0,0,12.67607627,319999.9985,0,0,7,5,1990,60,90,12376,1470,0,203,1673,1699,1523,0,3222,3,0,5,1,11,1990,594,367,0,0,0,0,0,0,5,2010,3,1,2,3,1,4,1,0.878661088,3,2,7,2,4,3,2,6,3,0,4,0,0.236630883,292.9090909,20,3
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,12.00756073,163990.0001,0,0,6,5,2006,60,65,8461,0,0,728,728,728,728,0,1456,2,1,3,1,8,2005,390,0,24,0,0,0,0,0,7,2006,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.64977692,182,1,3
120,0,0,0,1,2,3,2,19,0,0,0,5,4,7,4,1,1,0,0,0,0,0,12.10071213,180000,0,0,6,5,1969,80,69.79,21453,938,0,0,938,988,0,0,988,1,0,1,1,4,1969,540,0,130,0,130,0,0,0,10,2006,2,1,2,3,3,3,1,1,4,1,7,2,4,3,2,6,3,0,2,0,-0.25787196,247,37,2.333333333
121,1,0,0,0,0,0,0,13,0,0,0,2,0,8,9,1,0,0,0,0,0,0,11.51292546,99999.9995,0,0,4,5,1950,50,50,6060,0,0,732,732,772,351,0,1123,1,0,3,1,4,1979,264,0,0,140,0,0,0,0,6,2007,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,2,0.5,1,0,-0.757075372,280.75,68,1.5
122,0,0,0,0,0,2,0,11,0,0,0,1,1,1,1,0,1,0,0,0,0,0,11.82041016,135999.9994,0,135,6,7,1958,20,75,9464,570,0,510,1080,1080,0,0,1080,1,0,3,1,5,1958,288,0,0,0,0,130,0,0,6,2008,2,1,3,3,0,2,1,0.527777778,3,1,7,0,0,3,2,6,3,0,1,0,-0.466355828,216,50,1.666666667
123,0,0,0,0,0,0,0,12,0,0,3,1,0,7,4,1,0,0,0,0,0,0,11.94405832,153900,0,0,6,5,1993,120,55,7892,300,0,899,1199,1199,0,0,1199,2,0,2,1,5,1993,530,0,63,0,0,0,0,0,3,2008,3,2,2,3,0,4,1,0.250208507,4,2,7,0,0,3,2,6,3,0,2,0,0.64977692,239.8,15,2.666666667
124,0,0,0,1,0,3,0,6,0,0,0,1,0,3,3,1,1,0,0,0,0,0,12.10625231,181000,0,0,6,5,1998,20,48,17043,0,0,1362,1362,1586,0,0,1586,2,0,3,1,7,1979,435,192,0,0,0,0,0,0,1,2009,3,1,3,2,0,1,1,0,2,1,7,2,2,3,2,6,3,0,2,0,-0.419468131,226.5714286,30,2.333333333
125,1,0,0,0,0,0,0,13,0,0,1,2,0,2,5,1,1,1,0,0,0,0,11.34450681,84499.99972,0,0,6,8,1982,190,60,6780,490,0,30,520,520,0,234,754,1,0,2,1,5,1978,0,53,0,0,0,0,0,0,6,2006,2,1,1,3,2,4,1,0.942307692,3,1,7,0,0,3,2,6,0,0,2,0,-0.466355828,150.8,71,0
126,0,0,0,1,0,0,0,20,0,0,3,1,0,7,4,1,1,0,0,0,0,0,11.75978554,127999.9996,0,0,6,5,1976,120,69.79,4928,120,0,958,1078,958,0,0,958,2,0,2,1,5,1977,440,0,205,0,0,0,0,0,2,2007,3,1,2,3,0,3,1,0.111317254,2,1,7,2,2,3,2,6,3,0,2,0,-0.419468131,191.6,31,2.666666667
127,1,0,0,1,1,0,0,7,1,0,0,3,0,5,5,1,2,0,0,0,0,0,11.3736634,87000.00021,0,0,5,7,1950,45,55,4388,116,0,556,672,840,0,0,840,1,0,3,1,5,1978,0,0,0,0,0,0,0,0,6,2007,2,1,3,3,0,1,1,0.172619048,4,1,7,2,2,3,2,6,0,0,1,0,-0.403231732,168,77,0
128,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11.9511804,155000.0006,0,266,6,5,1966,60,69,7590,512,0,148,660,660,688,0,1348,1,1,3,1,6,1966,453,188,108,0,0,0,0,0,7,2006,2,1,2,3,0,2,1,0.775757576,2,1,7,1,1,3,2,6,3,0,1,1,-0.674839696,224.6666667,40,2.666666667
129,0,0,0,0,0,0,0,11,0,0,0,1,0,7,4,0,1,0,2,0,1,0,11.91839057,149999.9995,0,85,5,7,1991,20,69,8973,567,28,413,1008,1053,0,0,1053,1,1,3,1,6,1998,750,0,80,0,180,0,0,0,7,2006,2,1,2,3,0,2,2,0.590277778,2,3,7,0,0,3,2,6,3,0.5,1,2,-0.215688722,175.5,48,3
130,0,0,0,0,0,2,0,11,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12.32829028,226000.0004,0,309,7,6,1966,60,88,14200,445,0,479,924,1216,941,0,2157,2,1,4,1,8,1966,487,105,66,0,0,0,0,0,5,2006,2,1,2,3,0,2,1,0.481601732,4,2,7,3,6,3,2,6,3,1.5,2,1,0.189743186,269.625,40,3
131,0,0,0,1,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4049235,243999.999,0,40,6,5,2000,60,69.79,12224,695,0,297,992,1022,1032,0,2054,2,1,3,1,7,2000,390,24,48,0,0,0,0,0,7,2009,3,2,2,3,0,4,1,0.700604839,4,2,7,2,2,3,2,6,3,0,3,1,0.64977692,293.4285714,9,2.833333333
132,0,0,0,0,0,2,0,11,0,0,0,1,0,1,1,1,1,0,0,0,0,0,11.92337811,150749.9993,0,0,5,6,2002,20,75,7388,405,0,658,1063,1327,0,0,1327,1,0,3,1,7,1974,624,0,0,0,0,0,0,0,7,2007,2,1,2,3,0,2,1,0.380997178,3,2,7,0,0,3,2,6,3,0,2,0,-0.309460227,189.5714286,48,2.166666667
133,0,0,0,1,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.30138283,220000.001,0,136,8,5,2002,20,69.79,6853,1005,0,262,1267,1296,0,0,1296,2,0,2,1,6,2001,471,192,25,0,0,0,0,0,6,2009,4,2,2,3,0,4,1,0.793212313,4,2,7,0,0,3,2,6,3,0,3,0,1.19586803,216,8,3
134,0,0,0,1,0,0,0,9,0,0,0,1,0,7,4,1,1,0,0,0,0,0,12.10071213,180000,0,0,5,6,1993,20,78,10335,570,0,891,1461,1721,0,0,1721,2,1,3,1,7,1968,440,0,96,180,0,0,0,0,7,2006,2,1,2,3,0,2,1,0.390143737,3,1,5.5,2,2,3,2,6,3,0.5,2,1,-0.6117156,245.8571429,38,2.666666667
135,0,0,0,0,0,0,0,6,0,0,0,1,1,7,4,0,0,0,0,0,0,0,12.06681058,174000.0003,0,288,7,6,1970,20,80,10400,0,0,1304,1304,1682,0,0,1682,2,0,3,1,7,1970,530,98,0,0,0,0,0,0,5,2008,2,1,2,3,0,1,1,0,3,1,7,3,3,3,2,6,3,0.5,2,0,-0.320996055,240.2857143,38,2.333333333
136,0,0,0,1,0,2,0,11,0,0,0,1,0,1,1,0,1,0,0,0,0,0,11.87059991,143000.0001,0,196,5,5,1967,20,69.79,10355,695,0,519,1214,1214,0,0,1214,2,0,3,1,5,1967,318,0,111,0,0,0,0,0,7,2007,2,1,2,3,0,2,1,0.572487644,2,1,7,1,1,3,2,6,3,0,2,0,-0.820199468,242.8,40,2
137,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,1,0,0,0,5,0,12.04941884,171000.0008,0,70,7,5,1989,90,82,11070,0,0,1907,1907,1959,0,0,1959,3,0,5,2,9,1989,766,0,0,0,0,0,0,0,7,2006,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,3,0,-0.320996055,217.6666667,18,3.333333333
138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.34583459,230000.0005,0,320,8,5,2000,60,73,9066,668,0,336,1004,1004,848,0,1852,2,1,3,1,7,1999,660,224,106,0,0,0,0,0,12,2008,3,2,2,3,1,4,1,0.665338645,4,2,7,2,4,3,2,6,3,1.5,2,1,0.940496465,264.5714286,9,3.666666667
