,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception,LogSalePrice
48,49,190,RM,33.0,4456,Pave,,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,2008,Gable,MetalSd,MetalSd,None,0.0,BrkTil,0,0,736,736,Y,SBrkr,736,716,0,1452,2,0,2,3,8,,0,0,0,102,0,0,0,,0,6,2009,New,Partial,113000,2,1,2,3,0,1,1,0.0,3,1,7.0,0.0,0.0,3.0,2.0,6.0,0,0.0,2,0,-0.7570753722755627,181.5,89,0.0,11.635143097694478
49,50,20,RL,66.0,7742,Pave,,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,Gable,HdBoard,HdBoard,None,0.0,CBlock,763,0,192,955,Y,SBrkr,955,0,0,955,1,0,3,1,6,1966.0,386,0,0,0,0,0,0,,0,1,2007,WD,Normal,127000,2,1,2,3,0,2,1,0.7989528795811518,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.5,2,0,-0.4032317318831211,159.16666666666666,41,1.6666666666666667,11.751942365440728
50,51,60,RL,,13869,Pave,,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,Gable,VinylSd,VinylSd,None,0.0,PConc,182,0,612,794,Y,SBrkr,794,676,0,1470,2,0,3,1,6,1997.0,388,0,75,0,0,0,0,,0,7,2007,WD,Normal,177000,3,1,2,3,2,4,1,0.22921914357682616,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,-0.2109842626354487,245.0,10,3.0,12.083905011555967
51,52,50,RM,52.0,6240,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,PConc,0,0,816,816,Y,SBrkr,816,0,360,1176,1,0,3,1,6,1985.0,528,112,0,0,0,0,0,,400,9,2006,WD,Normal,114500,2,1,2,3,0,1,1,0.0,2,1,7.0,3.0,3.0,3.0,2.0,6.0,3,0.5,1,0,-0.6748396958754664,196.0,72,2.1666666666666665,11.648330101976432
52,53,90,RM,110.0,8472,Grvl,,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,Gable,Wd Sdng,Wd Sdng,None,0.0,CBlock,104,712,0,816,N,SBrkr,816,0,0,816,1,0,2,1,5,1963.0,516,106,0,0,0,0,0,,0,5,2010,WD,Normal,110000,3,0,2,3,3,1,4,1.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.914849844261983,163.2,47,2.0,11.608235644774552
53,54,20,RL,68.0,50271,Pave,,IR1,Low,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1987,Gable,WdShing,Wd Shng,None,0.0,CBlock,1810,0,32,1842,Y,SBrkr,1842,0,0,1842,0,1,0,1,5,1981.0,894,857,72,0,0,0,0,,0,11,2006,WD,Normal,385000,4,2,2,3,3,4,1,0.9826275787187839,3,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,1,1.1327439337754075,368.4,25,3.6666666666666665,12.86099861326992
54,55,80,RL,60.0,7134,Pave,,Reg,Bnk,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,Gable,MetalSd,MetalSd,None,0.0,CBlock,384,0,0,384,Y,SBrkr,1360,0,0,1360,1,0,3,1,6,1962.0,572,0,50,0,0,0,0,,0,2,2007,WD,Normal,130000,2,1,2,3,0,3,1,1.0,2,1,5.5,2.0,2.0,3.0,2.0,6.0,3,0.5,1,0,-0.8201994681396458,226.66666666666666,52,2.1666666666666665,11.77528972943772
55,56,20,RL,100.0,10175,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,Gable,HdBoard,Plywood,BrkFace,272.0,CBlock,490,0,935,1425,Y,SBrkr,1425,0,0,1425,2,0,3,1,7,1964.0,576,0,0,0,407,0,0,,0,7,2008,WD,Normal,180500,2,1,2,3,0,2,1,0.343859649122807,3,1,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,-0.4663558277472041,203.57142857142858,44,2.6666666666666665,12.103486056755072
56,57,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,PConc,649,0,321,970,Y,SBrkr,983,756,0,1739,2,1,3,1,7,1999.0,480,115,0,0,0,0,0,,0,8,2009,WD,Abnorml,172500,3,2,2,3,0,4,1,0.6690721649484537,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,1,0.9404964645277352,248.42857142857142,10,3.0,12.058152515453552
57,58,60,RL,89.0,11645,Pave,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,None,0.0,PConc,0,0,860,860,Y,SBrkr,860,860,0,1720,2,1,3,1,7,2004.0,565,0,70,0,0,0,0,,0,8,2006,WD,Normal,196500,3,2,2,3,0,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,0.7951366922635559,245.71428571428572,2,2.6666666666666665,12.188417710291453
58,59,60,RL,66.0,13682,Pave,,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,Hip,VinylSd,VinylSd,BrkFace,1031.0,PConc,0,0,1410,1410,Y,SBrkr,1426,1519,0,2945,3,1,3,1,10,2006.0,641,192,0,37,0,0,0,,0,10,2006,New,Partial,438780,4,3,2,3,3,1,1,0.0,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,3,1,1.836609515401942,294.5,0,3.8333333333333335,12.991753427493052
59,60,20,RL,60.0,7200,Pave,,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,Gable,HdBoard,HdBoard,None,0.0,CBlock,632,0,148,780,Y,SBrkr,780,0,0,780,1,0,2,1,4,1973.0,352,196,0,0,0,0,0,,0,1,2008,WD,Normal,124900,2,1,2,3,2,3,1,0.8102564102564103,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.5,1,0,-0.4032317318831211,195.0,36,1.5,11.73526869611367
60,61,20,RL,63.0,13072,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,Gable,VinylSd,VinylSd,None,0.0,PConc,941,0,217,1158,Y,SBrkr,1158,0,0,1158,1,1,3,1,5,2006.0,576,0,50,0,0,0,0,,0,5,2006,New,Partial,158000,3,1,2,3,0,3,1,0.812607944732297,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,0.29975497876528384,231.6,2,2.1666666666666665,11.970350312009105
61,62,75,RM,60.0,7200,Pave,,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1996,Gable,MetalSd,MetalSd,None,0.0,BrkTil,0,0,530,530,N,SBrkr,581,530,0,1111,1,0,3,1,6,1935.0,288,0,0,144,0,0,0,,0,3,2007,WD,Normal,101000,2,1,2,2,0,1,1,0.0,2,0,7.0,0.0,0.0,3.0,2.0,6.0,0,0.0,1,0,-1.1224548414121158,185.16666666666666,87,1.5,11.522875795823397
62,63,120,RL,44.0,6442,Pave,,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,Gable,VinylSd,VinylSd,Stone,178.0,PConc,24,0,1346,1370,Y,SBrkr,1370,0,0,1370,2,0,2,1,6,2006.0,484,120,49,0,0,0,0,,0,10,2007,WD,Normal,202500,3,2,2,4,1,4,1,0.017518248175182438,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,0.9404964645277352,228.33333333333334,1,2.6666666666666665,12.218495165528731
63,64,70,RM,50.0,10300,Pave,,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1950,Gable,Stucco,Stucco,None,0.0,BrkTil,0,0,576,576,Y,SBrkr,902,808,0,1710,2,0,3,1,9,1990.0,480,12,11,64,0,0,0,,0,4,2010,WD,Normal,140000,2,1,2,3,0,1,1,0.0,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,1.5,2,0,-0.3209960554830248,190.0,89,2.1666666666666665,11.84939770159144
64,65,60,RL,,9375,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,Gable,VinylSd,VinylSd,BrkFace,573.0,PConc,739,0,318,1057,Y,SBrkr,1057,977,0,2034,2,1,3,1,8,1998.0,645,576,36,0,0,0,0,,0,2,2009,WD,Normal,219500,3,1,2,3,0,4,1,0.6991485335856197,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,1.5,3,1,0.44511475102946313,254.25,12,2.6666666666666665,12.299107511497363
65,66,60,RL,76.0,9591,Pave,,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,Gable,VinylSd,VinylSd,BrkFace,344.0,PConc,0,0,1143,1143,Y,SBrkr,1143,1330,0,2473,2,1,4,1,9,2004.0,852,192,151,0,0,0,0,,0,10,2007,WD,Normal,317000,4,2,2,3,2,1,1,0.0,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,1,1.1958680296394903,274.77777777777777,3,3.5,12.666657052859417
66,67,20,RL,,19900,Pave,,Reg,Lvl,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1989,Gable,Plywood,Plywood,BrkFace,287.0,CBlock,912,0,1035,1947,Y,SBrkr,2207,0,0,2207,2,0,3,1,7,1970.0,576,301,0,0,0,0,0,,0,7,2010,WD,Normal,180000,3,1,2,3,3,4,1,0.4684129429892142,2,1,5.5,3.0,3.0,3.0,2.0,6.0,3,0.0,3,0,-0.27410835849953175,315.2857142857143,40,2.6666666666666665,12.100712129872347
67,68,20,RL,72.0,10665,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,Gable,VinylSd,VinylSd,BrkFace,167.0,PConc,1013,0,440,1453,Y,SBrkr,1479,0,0,1479,2,0,3,1,7,2003.0,558,144,29,0,0,0,0,,0,6,2007,WD,Normal,226000,3,2,2,3,2,4,1,0.6971782518926359,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,0,0.7951366922635559,211.28571428571428,4,2.6666666666666665,12.328290278254423
68,69,30,RM,47.0,4608,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1950,Gable,MetalSd,MetalSd,None,0.0,CBlock,0,0,747,747,Y,SBrkr,747,0,0,747,1,0,2,1,4,1945.0,220,0,0,0,0,0,0,,0,6,2010,WD,Normal,80000,2,1,3,3,0,1,1,0.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,-0.9655592404038252,186.75,65,1.6666666666666667,11.289781913656018
69,70,50,RL,81.0,15593,Pave,,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,Gable,BrkFace,AsbShng,None,0.0,CBlock,603,0,701,1304,Y,SBrkr,1304,983,0,2287,2,0,3,1,7,1953.0,667,0,21,114,0,0,0,,0,7,2006,WD,Normal,225000,2,2,2,3,0,2,1,0.46242331288343563,2,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,0,-0.1794579823771944,326.7142857142857,53,3.0,12.323855681186558
70,71,20,RL,95.0,13651,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,Gable,Plywood,Plywood,BrkFace,1115.0,CBlock,1880,0,343,2223,Y,SBrkr,2223,0,0,2223,2,0,3,1,8,1973.0,516,300,0,0,0,0,0,,0,2,2007,WD,Normal,244000,3,1,3,3,3,3,1,0.8457040035987404,4,1,7.0,3.0,6.0,3.0,2.0,6.0,3,0.0,3,0,0.14285937775699292,277.875,34,3.0,12.404923504275338
71,72,20,RL,69.0,7599,Pave,,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,2006,Gable,HdBoard,Plywood,None,0.0,CBlock,565,0,280,845,Y,SBrkr,845,0,0,845,1,0,2,1,4,1987.0,360,0,0,0,0,0,0,,0,6,2007,WD,Normal,129500,2,1,2,3,0,3,1,0.6686390532544378,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.9655592404038252,211.25,25,2.1666666666666665,11.771436160121729
72,73,60,RL,74.0,10141,Pave,,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,Gable,VinylSd,VinylSd,BrkFace,40.0,PConc,0,0,832,832,Y,SBrkr,885,833,0,1718,2,1,3,1,7,1998.0,427,0,94,0,0,291,0,,0,12,2009,WD,Normal,185000,3,1,2,3,0,1,1,0.0,3,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,1,-0.06562449037126941,245.42857142857142,11,3.0,12.128111104060462
73,74,20,RL,85.0,10200,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,2003,Gable,Wd Sdng,Wd Sdng,BrkFace,104.0,CBlock,320,362,404,1086,Y,SBrkr,1086,0,0,1086,1,0,3,1,6,1989.0,490,0,0,0,0,0,0,,0,5,2010,WD,Normal,144900,2,1,2,3,0,3,2,0.6279926335174955,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,1.5,2,0,-0.6117156000113834,181.0,56,2.3333333333333335,11.883799128308773
74,75,50,RM,60.0,5790,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1950,Gambrel,VinylSd,VinylSd,None,0.0,CBlock,0,0,840,840,N,SBrkr,840,765,0,1605,2,0,3,2,8,1915.0,379,0,0,202,0,0,0,,0,5,2010,WD,Normal,107400,1,2,3,3,0,1,1,0.0,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.8077847684174045,200.625,95,1.5,11.584315461056901
75,76,180,RM,21.0,1596,Pave,,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,Gable,CemntBd,CmentBd,None,0.0,CBlock,462,0,0,462,Y,SBrkr,526,462,0,988,1,0,2,1,5,1973.0,297,120,101,0,0,0,0,,0,11,2009,WD,Normal,91000,3,1,2,3,3,4,1,1.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,1.5,2,0,-0.7101876752920697,197.6,36,1.8333333333333333,11.418614785498987
76,77,20,RL,,8475,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,Gable,VinylSd,VinylSd,None,0.0,CBlock,228,0,724,952,Y,FuseA,952,0,0,952,1,0,2,1,4,1956.0,283,0,0,0,0,0,0,,0,4,2008,WD,Normal,135750,2,1,2,3,0,3,1,0.23949579831932777,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,-0.5485915041473004,238.0,52,1.5,11.818570237796182
77,78,50,RM,50.0,8635,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,2001,Gable,Wd Sdng,Wd Sdng,None,0.0,CBlock,336,41,295,672,Y,SBrkr,1072,213,0,1285,1,0,2,1,6,1948.0,240,0,0,0,0,0,0,,0,1,2008,WD,Normal,127000,2,1,2,3,0,2,4,0.5610119047619048,2,1,5.5,0.0,0.0,3.0,2.0,6.0,3,0.5,2,0,-0.8201994681396458,214.16666666666666,60,1.5,11.751942365440728
78,79,90,RL,72.0,10778,Pave,,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,Hip,HdBoard,HdBoard,None,0.0,CBlock,0,0,1768,1768,N,SBrkr,1768,0,0,1768,2,0,4,2,8,,0,0,0,0,0,0,0,,0,4,2010,WD,Normal,136500,2,1,2,3,0,1,1,0.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.9655592404038252,221.0,42,0.0,11.824079893607152
79,80,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1981,Gable,Wd Sdng,Wd Sdng,None,0.0,PConc,0,0,440,440,Y,SBrkr,682,548,0,1230,1,1,2,1,5,1966.0,440,74,0,128,0,0,0,,0,5,2009,WD,Normal,110000,2,1,2,3,0,1,1,0.0,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.5,1,1,-0.6117156000113834,246.0,99,2.1666666666666665,11.608235644774552
80,81,60,RL,100.0,13000,Pave,,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,Gable,VinylSd,VinylSd,BrkFace,576.0,CBlock,448,0,448,896,Y,SBrkr,1182,960,0,2142,2,1,4,1,8,1968.0,509,0,72,0,0,252,0,,0,6,2009,WD,Normal,193500,3,1,3,3,0,2,1,0.5,2,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,1,-0.11721275749124087,267.75,41,2.3333333333333335,12.173032791451973
81,82,120,RM,32.0,4500,Pave,,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,Hip,VinylSd,VinylSd,BrkFace,443.0,PConc,1201,0,36,1237,Y,SBrkr,1337,0,0,1337,2,0,2,1,5,1998.0,405,0,199,0,0,0,0,,0,3,2006,WD,Normal,153500,4,1,3,4,0,4,1,0.9708973322554567,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,0,0.252871170604569,267.4,8,3.0,11.941455846009388
82,83,20,RL,78.0,10206,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,Stone,468.0,PConc,33,0,1530,1563,Y,SBrkr,1563,0,0,1563,2,0,3,1,6,2007.0,758,144,99,0,0,0,0,,0,10,2008,WD,Normal,245000,3,1,2,3,0,4,1,0.021113243761996192,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,0.5904745232936424,260.5,1,3.3333333333333335,12.409013489526863
83,84,20,RL,80.0,8892,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,Gable,MetalSd,MetalSd,BrkCmn,66.0,CBlock,0,0,1065,1065,Y,SBrkr,1065,0,0,1065,1,1,3,1,6,1974.0,461,74,0,0,0,0,0,,0,7,2007,COD,Normal,126500,2,1,2,3,0,1,1,0.0,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,1,-0.6117156000113834,177.5,47,2.1666666666666665,11.747997587149712
84,85,80,RL,,8530,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,Gable,HdBoard,HdBoard,BrkFace,22.0,PConc,0,0,384,384,Y,SBrkr,804,670,0,1474,2,1,3,1,7,1995.0,400,120,72,0,0,0,0,,700,5,2009,WD,Normal,168500,3,1,2,3,0,1,1,0.0,3,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,1,-0.06562449037126941,210.57142857142858,14,3.1666666666666665,12.034691028774553
85,86,60,RL,121.0,16059,Pave,,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,Hip,HdBoard,HdBoard,BrkFace,284.0,CBlock,0,0,1288,1288,Y,SBrkr,1301,1116,0,2417,2,1,4,1,9,1991.0,462,127,82,0,0,0,0,,0,4,2006,WD,Normal,260000,3,2,2,3,0,1,1,0.0,4,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,1,0.9404964645277352,268.55555555555554,15,2.3333333333333335,12.468436909997665
86,87,60,RL,122.0,11911,Pave,,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,Gable,VinylSd,VinylSd,None,0.0,PConc,0,0,684,684,Y,SBrkr,684,876,0,1560,2,1,3,1,6,2005.0,400,100,38,0,0,0,0,,0,3,2009,WD,Normal,174000,3,2,2,3,2,1,1,0.0,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,1,0.6497769199993766,260.0,4,3.1666666666666665,12.066810578196666
87,88,160,FV,40.0,3951,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,Gable,VinylSd,VinylSd,Stone,76.0,PConc,0,0,612,612,Y,SBrkr,612,612,0,1224,2,1,2,1,4,2009.0,528,0,234,0,0,0,0,,0,6,2009,New,Partial,164500,3,2,2,3,2,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,0.6497769199993766,306.0,0,2.5,12.010665849187564
88,89,20,RL,60.0,8070,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1995,Gable,VinylSd,VinylSd,None,0.0,PConc,588,0,402,990,Y,SBrkr,990,0,0,990,1,0,3,1,5,,0,0,0,0,0,0,0,,0,8,2007,WD,Normal,123600,3,1,2,3,0,4,1,0.593939393939394,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.293219939035545,198.0,13,0.0,11.724805824005728
89,90,20,RL,60.0,7200,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,Gable,BrkFace,Wd Sdng,None,0.0,Slab,0,0,0,0,Y,FuseA,1040,0,0,1040,1,0,2,1,4,1950.0,420,0,29,0,0,0,0,,0,7,2006,WD,Normal,109900,0,1,2,0,0,0,0,0.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,-1.476302370627336,260.0,56,2.1666666666666665,11.607326140391713
90,91,20,RL,85.0,8500,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,Hip,HdBoard,HdBoard,BrkCmn,203.0,CBlock,600,0,635,1235,Y,SBrkr,1235,0,0,1235,1,0,2,1,6,1961.0,480,0,0,0,0,0,0,,0,12,2006,WD,Abnorml,98600,2,1,2,3,0,2,1,0.4858299595141701,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,1.5,1,0,-0.8201994681396458,205.83333333333334,45,2.3333333333333335,11.498826540590727
91,92,30,RL,80.0,13360,Pave,Grvl,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,BrkTil,713,0,163,876,Y,SBrkr,964,0,0,964,1,0,2,1,5,1921.0,432,0,0,44,0,0,0,,0,8,2009,WD,Normal,163500,3,1,3,3,0,3,1,0.8139269406392694,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.14786016677136574,192.8,88,2.1666666666666665,12.004568269319446
92,93,190,C (all),60.0,7200,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1998,Hip,MetalSd,MetalSd,None,0.0,BrkTil,1046,0,168,1214,N,SBrkr,1260,1031,0,2291,2,0,4,2,9,1900.0,506,0,0,0,0,99,0,,0,11,2007,WD,Normal,133900,2,1,2,2,1,2,1,0.8616144975288303,4,1,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,1,-0.25787195961894177,254.55555555555554,97,2.1666666666666665,11.804848531679264
93,94,60,RL,69.0,9337,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,Gable,VinylSd,VinylSd,None,0.0,PConc,648,0,176,824,Y,SBrkr,905,881,0,1786,2,1,3,1,7,1997.0,684,0,162,0,0,0,0,,0,5,2007,WD,Normal,204750,3,1,3,3,0,4,1,0.7864077669902912,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,1,0.29975497876528384,255.14285714285714,10,2.6666666666666665,12.229545001715316
94,95,60,RL,,9765,Pave,,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,Gable,VinylSd,VinylSd,BrkFace,68.0,PConc,310,0,370,680,Y,SBrkr,680,790,0,1470,2,1,3,1,6,1993.0,420,232,63,0,0,0,0,,480,4,2009,WD,Normal,185000,3,3,3,4,0,3,1,0.4558823529411765,3,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,1,0.4890596198327368,245.0,16,3.1666666666666665,12.128111104060462
95,96,20,RL,78.0,10264,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,Gable,VinylSd,VinylSd,BrkFace,183.0,PConc,1162,0,426,1588,Y,SBrkr,1588,0,0,1588,2,0,3,1,6,1999.0,472,158,29,0,0,0,0,,0,8,2006,WD,Normal,214000,3,2,2,3,2,3,1,0.7317380352644836,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,0.7951366922635559,264.6666666666667,7,2.6666666666666665,12.273731294003989
96,97,20,RL,73.0,10921,Pave,,Reg,HLS,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,Hip,HdBoard,HdBoard,BrkFace,48.0,CBlock,520,0,440,960,Y,FuseF,960,0,0,960,1,0,3,1,6,1965.0,432,120,0,0,0,0,0,,0,5,2007,WD,Normal,94750,2,1,2,3,0,2,1,0.5416666666666667,2,1,7.0,0.0,0.0,3.0,2.0,6.0,2,0.0,2,0,-0.9655592404038252,160.0,42,2.3333333333333335,11.458997122944673
97,98,30,RL,85.0,10625,Pave,,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,BrkTil,108,0,350,458,N,SBrkr,835,0,0,835,1,0,2,1,5,1920.0,366,0,0,77,0,0,0,,400,5,2010,COD,Abnorml,83000,2,1,2,3,0,3,1,0.23580786026200873,1,1,7.0,0.0,0.0,2.0,2.0,4.0,3,0.0,1,0,-1.028683336267908,167.0,90,1.6666666666666667,11.326595886778735
98,99,20,RL,77.0,9320,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,Gable,Plywood,Plywood,None,0.0,CBlock,569,0,381,950,Y,SBrkr,1225,0,0,1225,1,1,3,1,6,,0,352,0,0,0,0,0,,400,1,2010,WD,Normal,128950,2,1,2,3,0,3,1,0.5989473684210527,1,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,-1.1740431085320875,204.16666666666666,51,0.0,11.76718001130949
