,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception,LogSalePrice
55,56,20,RL,100,10175,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,Gable,HdBoard,Plywood,BrkFace,272,CBlock,490,0,935,1425,Y,SBrkr,1425,0,0,1425,2,0,3,1,7,1964,576,0,0,0,407,0,0,,0,7,2008,WD,Normal,180500,2,1,2,3,0,2,1,0.343859649,3,1,7,3,3,3,2,6,3,0,2,0,-0.466355828,203.5714286,44,2.666666667,12.10348606
56,57,160,FV,24,2645,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,2000,Gable,MetalSd,MetalSd,BrkFace,456,PConc,649,0,321,970,Y,SBrkr,983,756,0,1739,2,1,3,1,7,1999,480,115,0,0,0,0,0,,0,8,2009,WD,Abnorml,172500,3,2,2,3,0,4,1,0.669072165,4,2,7,0,0,3,2,6,3,0,3,1,0.940496465,248.4285714,10,3,12.05815252
57,58,60,RL,89,11645,Pave,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,None,0,PConc,0,0,860,860,Y,SBrkr,860,860,0,1720,2,1,3,1,7,2004,565,0,70,0,0,0,0,,0,8,2006,WD,Normal,196500,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,0.795136692,245.7142857,2,2.666666667,12.18841771
58,59,60,RL,66,13682,Pave,,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,Hip,VinylSd,VinylSd,BrkFace,1031,PConc,0,0,1410,1410,Y,SBrkr,1426,1519,0,2945,3,1,3,1,10,2006,641,192,0,37,0,0,0,,0,10,2006,New,Partial,438780,4,3,2,3,3,1,1,0,4,2,7,3,3,3,2,6,3,0,3,1,1.836609515,294.5,0,3.833333333,12.99175343
59,60,20,RL,60,7200,Pave,,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,Gable,HdBoard,HdBoard,None,0,CBlock,632,0,148,780,Y,SBrkr,780,0,0,780,1,0,2,1,4,1973,352,196,0,0,0,0,0,,0,1,2008,WD,Normal,124900,2,1,2,3,2,3,1,0.81025641,4,1,7,0,0,3,2,6,3,0.5,1,0,-0.403231732,195,36,1.5,11.7352687
60,61,20,RL,63,13072,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,Gable,VinylSd,VinylSd,None,0,PConc,941,0,217,1158,Y,SBrkr,1158,0,0,1158,1,1,3,1,5,2006,576,0,50,0,0,0,0,,0,5,2006,New,Partial,158000,3,1,2,3,0,3,1,0.812607945,4,2,7,0,0,3,2,6,3,0,2,1,0.299754979,231.6,2,2.166666667,11.97035031
61,62,75,RM,60,7200,Pave,,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1996,Gable,MetalSd,MetalSd,None,0,BrkTil,0,0,530,530,N,SBrkr,581,530,0,1111,1,0,3,1,6,1935,288,0,0,144,0,0,0,,0,3,2007,WD,Normal,101000,2,1,2,2,0,1,1,0,2,0,7,0,0,3,2,6,0,0,1,0,-1.122454841,185.1666667,87,1.5,11.5228758
62,63,120,RL,44,6442,Pave,,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,Gable,VinylSd,VinylSd,Stone,178,PConc,24,0,1346,1370,Y,SBrkr,1370,0,0,1370,2,0,2,1,6,2006,484,120,49,0,0,0,0,,0,10,2007,WD,Normal,202500,3,2,2,4,1,4,1,0.017518248,4,2,7,3,3,3,2,6,3,0,2,0,0.940496465,228.3333333,1,2.666666667,12.21849517
63,64,70,RM,50,10300,Pave,,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1950,Gable,Stucco,Stucco,None,0,BrkTil,0,0,576,576,Y,SBrkr,902,808,0,1710,2,0,3,1,9,1990,480,12,11,64,0,0,0,,0,4,2010,WD,Normal,140000,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,1.5,2,0,-0.320996055,190,89,2.166666667,11.8493977
64,65,60,RL,69.79,9375,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,Gable,VinylSd,VinylSd,BrkFace,573,PConc,739,0,318,1057,Y,SBrkr,1057,977,0,2034,2,1,3,1,8,1998,645,576,36,0,0,0,0,,0,2,2009,WD,Normal,219500,3,1,2,3,0,4,1,0.699148534,4,2,7,0,0,3,2,6,3,1.5,3,1,0.445114751,254.25,12,2.666666667,12.29910751
65,66,60,RL,76,9591,Pave,,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,Gable,VinylSd,VinylSd,BrkFace,344,PConc,0,0,1143,1143,Y,SBrkr,1143,1330,0,2473,2,1,4,1,9,2004,852,192,151,0,0,0,0,,0,10,2007,WD,Normal,317000,4,2,2,3,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,1.19586803,274.7777778,3,3.5,12.66665705
66,67,20,RL,69.79,19900,Pave,,Reg,Lvl,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1989,Gable,Plywood,Plywood,BrkFace,287,CBlock,912,0,1035,1947,Y,SBrkr,2207,0,0,2207,2,0,3,1,7,1970,576,301,0,0,0,0,0,,0,7,2010,WD,Normal,180000,3,1,2,3,3,4,1,0.468412943,2,1,5.5,3,3,3,2,6,3,0,3,0,-0.274108358,315.2857143,40,2.666666667,12.10071213
67,68,20,RL,72,10665,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,Gable,VinylSd,VinylSd,BrkFace,167,PConc,1013,0,440,1453,Y,SBrkr,1479,0,0,1479,2,0,3,1,7,2003,558,144,29,0,0,0,0,,0,6,2007,WD,Normal,226000,3,2,2,3,2,4,1,0.697178252,4,2,7,0,0,3,2,6,3,0,3,0,0.795136692,211.2857143,4,2.666666667,12.32829028
68,69,30,RM,47,4608,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1950,Gable,MetalSd,MetalSd,None,0,CBlock,0,0,747,747,Y,SBrkr,747,0,0,747,1,0,2,1,4,1945,220,0,0,0,0,0,0,,0,6,2010,WD,Normal,80000,2,1,3,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,1,0,-0.96555924,186.75,65,1.666666667,11.28978191
69,70,50,RL,81,15593,Pave,,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,Gable,BrkFace,AsbShng,None,0,CBlock,603,0,701,1304,Y,SBrkr,1304,983,0,2287,2,0,3,1,7,1953,667,0,21,114,0,0,0,,0,7,2006,WD,Normal,225000,2,2,2,3,0,2,1,0.462423313,2,1,7,2,2,3,2,6,3,0,2,0,-0.179457982,326.7142857,53,3,12.32385568
70,71,20,RL,95,13651,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,Gable,Plywood,Plywood,BrkFace,1115,CBlock,1880,0,343,2223,Y,SBrkr,2223,0,0,2223,2,0,3,1,8,1973,516,300,0,0,0,0,0,,0,2,2007,WD,Normal,244000,3,1,3,3,3,3,1,0.845704004,4,1,7,3,6,3,2,6,3,0,3,0,0.142859378,277.875,34,3,12.4049235
71,72,20,RL,69,7599,Pave,,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,2006,Gable,HdBoard,Plywood,None,0,CBlock,565,0,280,845,Y,SBrkr,845,0,0,845,1,0,2,1,4,1987,360,0,0,0,0,0,0,,0,6,2007,WD,Normal,129500,2,1,2,3,0,3,1,0.668639053,2,1,7,0,0,3,2,6,3,0,2,0,-0.96555924,211.25,25,2.166666667,11.77143616
72,73,60,RL,74,10141,Pave,,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,Gable,VinylSd,VinylSd,BrkFace,40,PConc,0,0,832,832,Y,SBrkr,885,833,0,1718,2,1,3,1,7,1998,427,0,94,0,0,291,0,,0,12,2009,WD,Normal,185000,3,1,2,3,0,1,1,0,3,1,7,2,2,3,2,6,3,0,2,1,-0.06562449,245.4285714,11,3,12.1281111
73,74,20,RL,85,10200,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,2003,Gable,Wd Sdng,Wd Sdng,BrkFace,104,CBlock,320,362,404,1086,Y,SBrkr,1086,0,0,1086,1,0,3,1,6,1989,490,0,0,0,0,0,0,,0,5,2010,WD,Normal,144900,2,1,2,3,0,3,2,0.627992634,3,1,7,0,0,3,2,6,3,1.5,2,0,-0.6117156,181,56,2.333333333,11.88379913
74,75,50,RM,60,5790,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1950,Gambrel,VinylSd,VinylSd,None,0,CBlock,0,0,840,840,N,SBrkr,840,765,0,1605,2,0,3,2,8,1915,379,0,0,202,0,0,0,,0,5,2010,WD,Normal,107400,1,2,3,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,2,0,-0.807784768,200.625,95,1.5,11.58431546
75,76,180,RM,21,1596,Pave,,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,Gable,CemntBd,CmentBd,None,0,CBlock,462,0,0,462,Y,SBrkr,526,462,0,988,1,0,2,1,5,1973,297,120,101,0,0,0,0,,0,11,2009,WD,Normal,91000,3,1,2,3,3,4,1,1,2,1,7,0,0,3,2,6,3,1.5,2,0,-0.710187675,197.6,36,1.833333333,11.41861479
76,77,20,RL,69.79,8475,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,Gable,VinylSd,VinylSd,None,0,CBlock,228,0,724,952,Y,FuseA,952,0,0,952,1,0,2,1,4,1956,283,0,0,0,0,0,0,,0,4,2008,WD,Normal,135750,2,1,2,3,0,3,1,0.239495798,4,1,7,0,0,3,2,6,3,0,1,0,-0.548591504,238,52,1.5,11.81857024
77,78,50,RM,50,8635,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,2001,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,336,41,295,672,Y,SBrkr,1072,213,0,1285,1,0,2,1,6,1948,240,0,0,0,0,0,0,,0,1,2008,WD,Normal,127000,2,1,2,3,0,2,4,0.561011905,2,1,5.5,0,0,3,2,6,3,0.5,2,0,-0.820199468,214.1666667,60,1.5,11.75194237
78,79,90,RL,72,10778,Pave,,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,Hip,HdBoard,HdBoard,None,0,CBlock,0,0,1768,1768,N,SBrkr,1768,0,0,1768,2,0,4,2,8,,0,0,0,0,0,0,0,,0,4,2010,WD,Normal,136500,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,2,0,-0.96555924,221,42,0,11.82407989
79,80,50,RM,60,10440,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1981,Gable,Wd Sdng,Wd Sdng,None,0,PConc,0,0,440,440,Y,SBrkr,682,548,0,1230,1,1,2,1,5,1966,440,74,0,128,0,0,0,,0,5,2009,WD,Normal,110000,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0.5,1,1,-0.6117156,246,99,2.166666667,11.60823564
80,81,60,RL,100,13000,Pave,,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,Gable,VinylSd,VinylSd,BrkFace,576,CBlock,448,0,448,896,Y,SBrkr,1182,960,0,2142,2,1,4,1,8,1968,509,0,72,0,0,252,0,,0,6,2009,WD,Normal,193500,3,1,3,3,0,2,1,0.5,2,2,7,3,3,3,2,6,3,0,2,1,-0.117212757,267.75,41,2.333333333,12.17303279
81,82,120,RM,32,4500,Pave,,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,Hip,VinylSd,VinylSd,BrkFace,443,PConc,1201,0,36,1237,Y,SBrkr,1337,0,0,1337,2,0,2,1,5,1998,405,0,199,0,0,0,0,,0,3,2006,WD,Normal,153500,4,1,3,4,0,4,1,0.970897332,4,1,7,0,0,3,2,6,3,0,3,0,0.252871171,267.4,8,3,11.94145585
82,83,20,RL,78,10206,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,Stone,468,PConc,33,0,1530,1563,Y,SBrkr,1563,0,0,1563,2,0,3,1,6,2007,758,144,99,0,0,0,0,,0,10,2008,WD,Normal,245000,3,1,2,3,0,4,1,0.021113244,4,2,7,3,3,3,2,6,3,0,2,0,0.590474523,260.5,1,3.333333333,12.40901349
83,84,20,RL,80,8892,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,Gable,MetalSd,MetalSd,BrkCmn,66,CBlock,0,0,1065,1065,Y,SBrkr,1065,0,0,1065,1,1,3,1,6,1974,461,74,0,0,0,0,0,,0,7,2007,COD,Normal,126500,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,1,1,-0.6117156,177.5,47,2.166666667,11.74799759
84,85,80,RL,69.79,8530,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,Gable,HdBoard,HdBoard,BrkFace,22,PConc,0,0,384,384,Y,SBrkr,804,670,0,1474,2,1,3,1,7,1995,400,120,72,0,0,0,0,,700,5,2009,WD,Normal,168500,3,1,2,3,0,1,1,0,3,1,7,2,2,3,2,6,3,0,2,1,-0.06562449,210.5714286,14,3.166666667,12.03469103
85,86,60,RL,121,16059,Pave,,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,Hip,HdBoard,HdBoard,BrkFace,284,CBlock,0,0,1288,1288,Y,SBrkr,1301,1116,0,2417,2,1,4,1,9,1991,462,127,82,0,0,0,0,,0,4,2006,WD,Normal,260000,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,0.940496465,268.5555556,15,2.333333333,12.46843691
86,87,60,RL,122,11911,Pave,,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,Gable,VinylSd,VinylSd,None,0,PConc,0,0,684,684,Y,SBrkr,684,876,0,1560,2,1,3,1,6,2005,400,100,38,0,0,0,0,,0,3,2009,WD,Normal,174000,3,2,2,3,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.64977692,260,4,3.166666667,12.06681058
87,88,160,FV,40,3951,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,Gable,VinylSd,VinylSd,Stone,76,PConc,0,0,612,612,Y,SBrkr,612,612,0,1224,2,1,2,1,4,2009,528,0,234,0,0,0,0,,0,6,2009,New,Partial,164500,3,2,2,3,2,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,0.64977692,306,0,2.5,12.01066585
88,89,20,RL,60,8070,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1995,Gable,VinylSd,VinylSd,None,0,PConc,588,0,402,990,Y,SBrkr,990,0,0,990,1,0,3,1,5,,0,0,0,0,0,0,0,,0,8,2007,WD,Normal,123600,3,1,2,3,0,4,1,0.593939394,4,1,7,0,0,3,2,6,3,0,2,0,-0.293219939,198,13,0,11.72480582
89,90,20,RL,60,7200,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,Gable,BrkFace,Wd Sdng,None,0,Slab,0,0,0,0,Y,FuseA,1040,0,0,1040,1,0,2,1,4,1950,420,0,29,0,0,0,0,,0,7,2006,WD,Normal,109900,0,1,2,0,0,0,0,0,2,1,7,0,0,3,2,6,3,0,1,0,-1.476302371,260,56,2.166666667,11.60732614
90,91,20,RL,85,8500,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,Hip,HdBoard,HdBoard,BrkCmn,203,CBlock,600,0,635,1235,Y,SBrkr,1235,0,0,1235,1,0,2,1,6,1961,480,0,0,0,0,0,0,,0,12,2006,WD,Abnorml,98600,2,1,2,3,0,2,1,0.48582996,2,1,7,0,0,3,2,6,3,1.5,1,0,-0.820199468,205.8333333,45,2.333333333,11.49882654
91,92,30,RL,80,13360,Pave,Grvl,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,2006,Gable,Wd Sdng,Wd Sdng,None,0,BrkTil,713,0,163,876,Y,SBrkr,964,0,0,964,1,0,2,1,5,1921,432,0,0,44,0,0,0,,0,8,2009,WD,Normal,163500,3,1,3,3,0,3,1,0.813926941,4,1,7,0,0,3,2,6,3,0,2,0,-0.147860167,192.8,88,2.166666667,12.00456827
92,93,190,C (all),60,7200,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1998,Hip,MetalSd,MetalSd,None,0,BrkTil,1046,0,168,1214,N,SBrkr,1260,1031,0,2291,2,0,4,2,9,1900,506,0,0,0,0,99,0,,0,11,2007,WD,Normal,133900,2,1,2,2,1,2,1,0.861614498,4,1,7,3,3,3,2,6,3,0,2,1,-0.25787196,254.5555556,97,2.166666667,11.80484853
93,94,60,RL,69,9337,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,Gable,VinylSd,VinylSd,None,0,PConc,648,0,176,824,Y,SBrkr,905,881,0,1786,2,1,3,1,7,1997,684,0,162,0,0,0,0,,0,5,2007,WD,Normal,204750,3,1,3,3,0,4,1,0.786407767,4,2,7,0,0,3,2,6,3,0,3,1,0.299754979,255.1428571,10,2.666666667,12.229545
94,95,60,RL,69.79,9765,Pave,,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,Gable,VinylSd,VinylSd,BrkFace,68,PConc,310,0,370,680,Y,SBrkr,680,790,0,1470,2,1,3,1,6,1993,420,232,63,0,0,0,0,,480,4,2009,WD,Normal,185000,3,3,3,4,0,3,1,0.455882353,3,1,7,2,2,3,2,6,3,0,2,1,0.48905962,245,16,3.166666667,12.1281111
95,96,20,RL,78,10264,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,Gable,VinylSd,VinylSd,BrkFace,183,PConc,1162,0,426,1588,Y,SBrkr,1588,0,0,1588,2,0,3,1,6,1999,472,158,29,0,0,0,0,,0,8,2006,WD,Normal,214000,3,2,2,3,2,3,1,0.731738035,4,2,7,0,0,3,2,6,3,0,2,0,0.795136692,264.6666667,7,2.666666667,12.27373129
96,97,20,RL,73,10921,Pave,,Reg,HLS,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,Hip,HdBoard,HdBoard,BrkFace,48,CBlock,520,0,440,960,Y,FuseF,960,0,0,960,1,0,3,1,6,1965,432,120,0,0,0,0,0,,0,5,2007,WD,Normal,94750,2,1,2,3,0,2,1,0.541666667,2,1,7,0,0,3,2,6,2,0,2,0,-0.96555924,160,42,2.333333333,11.45899712
97,98,30,RL,85,10625,Pave,,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,Gable,Wd Sdng,Wd Sdng,None,0,BrkTil,108,0,350,458,N,SBrkr,835,0,0,835,1,0,2,1,5,1920,366,0,0,77,0,0,0,,400,5,2010,COD,Abnorml,83000,2,1,2,3,0,3,1,0.23580786,1,1,7,0,0,2,2,4,3,0,1,0,-1.028683336,167,90,1.666666667,11.32659589
98,99,20,RL,77,9320,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,Gable,Plywood,Plywood,None,0,CBlock,569,0,381,950,Y,SBrkr,1225,0,0,1225,1,1,3,1,6,,0,352,0,0,0,0,0,,400,1,2010,WD,Normal,128950,2,1,2,3,0,3,1,0.598947368,1,1,7,0,0,3,2,6,3,0,2,1,-1.174043109,204.1666667,51,0,11.76718001
99,100,20,RL,69.79,10603,Pave,,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,2001,Gable,Plywood,Plywood,BrkFace,28,PConc,1200,0,410,1610,Y,SBrkr,1610,0,0,1610,2,0,3,1,6,1977,480,168,68,0,0,0,0,,0,2,2010,WD,Normal,205000,2,1,2,3,1,3,1,0.745341615,3,2,7,2,4,3,2,6,3,0,3,0,-0.164100454,268.3333333,33,2.666666667,12.23076526
100,101,60,RL,77,9206,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,Gable,HdBoard,HdBoard,BrkFace,336,CBlock,0,0,741,741,Y,SBrkr,977,755,0,1732,2,1,3,1,7,1985,476,192,46,0,0,0,0,,0,6,2010,WD,Normal,178000,3,2,2,3,0,1,1,0,2,2,7,2,2,3,2,6,3,0,2,1,0.232809184,247.4285714,25,3,12.08953883
101,102,90,RL,64,7018,Pave,,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,HdBoard,HdBoard,None,0,Slab,0,0,0,0,Y,SBrkr,1535,0,0,1535,2,0,4,2,8,1979,410,0,0,0,0,0,0,,0,6,2009,WD,Alloca,118964,0,1,1,0,0,0,0,0,2,1,7,0,0,3,2,6,3,0,2,0,-1.330942598,191.875,30,2.333333333,11.68657621
102,103,20,RL,94,10402,Pave,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,Gable,VinylSd,VinylSd,None,0,PConc,0,0,1226,1226,Y,SBrkr,1226,0,0,1226,2,0,3,1,6,2009,740,0,36,0,0,0,0,,0,5,2010,WD,Normal,198900,3,1,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,0,0.445114751,204.3333333,1,3.333333333,12.20055746
103,104,50,RM,69.79,7758,Pave,,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1950,Gable,Stucco,Stucco,BrkFace,600,PConc,224,0,816,1040,Y,FuseF,1226,592,0,1818,1,1,4,1,7,1951,240,0,0,0,0,184,0,,0,6,2007,WD,Normal,169500,2,1,1,3,0,1,1,0.215384615,4,1,7,2,4,3,2,6,3,0,1,1,-0.112512187,259.7142857,76,1.5,12.04060821
104,105,60,FV,75,9375,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,Hip,VinylSd,VinylSd,BrkFace,768,PConc,0,0,1053,1053,Y,SBrkr,1053,939,0,1992,2,1,3,1,9,2003,648,140,45,0,0,0,0,,0,8,2008,WD,Normal,250000,4,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,1.19586803,221.3333333,5,2.666666667,12.4292162
105,106,30,RM,60,10800,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1995,Mansard,VinylSd,VinylSd,None,0,BrkTil,0,0,641,641,Y,SBrkr,1047,0,0,1047,1,0,2,1,6,1954,273,0,0,0,0,0,0,,450,8,2007,WD,Normal,100000,1,1,2,3,0,1,1,0,3,1,7,0,0,2,1.5,3,0,0,1,0,-1.012446937,174.5,122,1.5,11.51292546
106,107,20,RM,50,6000,Pave,,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1950,Gable,VinylSd,VinylSd,None,0,CBlock,104,169,516,789,Y,SBrkr,789,0,0,789,1,0,2,1,5,1948,250,0,0,0,0,0,0,,0,4,2008,WD,Partial,115000,2,1,2,3,0,3,2,0.346007605,4,1,7,0,0,3,2,6,3,0,1,0,-0.403231732,157.8,60,1.5,11.65268741
107,108,50,RM,85,8500,Pave,,Reg,Lvl,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,2005,Gable,CemntBd,CmentBd,None,0,CBlock,0,0,793,793,N,FuseF,997,520,0,1517,2,0,3,1,7,,0,0,0,144,0,0,0,,0,8,2007,WD,Normal,115000,2,1,2,3,0,1,1,0,2,0,7,0,0,3,2,6,0,0,2,0,-1.122454841,216.7142857,88,0,11.65268741
108,109,20,RL,105,11751,Pave,,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,Hip,Plywood,Plywood,BrkFace,480,CBlock,705,0,1139,1844,Y,SBrkr,1844,0,0,1844,2,0,3,1,7,1977,546,0,122,0,0,0,0,,0,1,2010,COD,Normal,190000,3,1,2,3,0,2,1,0.382321041,4,1,7,2,2,3,2,6,3,0.5,2,0,-0.002500395,263.4285714,33,2.666666667,12.15477935
109,110,50,RL,75,9525,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1972,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,444,0,550,994,Y,SBrkr,1216,639,0,1855,2,0,4,1,7,1954,325,182,0,0,0,0,0,,0,10,2006,WD,Normal,136900,2,1,2,2,0,2,1,0.44668008,3,1,7,0,0,3,2,6,3,0,2,0,-0.466355828,265,52,1.666666667,11.82700601
110,111,80,RL,69.79,7750,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,Gable,VinylSd,VinylSd,None,0,PConc,250,0,134,384,Y,SBrkr,774,656,0,1430,2,1,3,1,7,2000,400,180,0,0,0,0,0,,0,4,2010,WD,Normal,180000,3,1,2,3,0,4,1,0.651041667,4,1,7,2,2,3,2,6,3,0,2,1,0.142859378,204.2857143,10,3.166666667,12.10071213
111,112,60,RL,77,9965,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,Gable,VinylSd,VinylSd,Stone,220,PConc,984,0,280,1264,Y,SBrkr,1282,1414,0,2696,2,1,4,1,10,2007,792,120,184,0,0,168,0,,0,10,2007,New,Partial,383970,4,2,2,3,2,4,1,0.778481013,4,3,7,3,3,3,2,6,3,0,3,1,1.352763631,269.6,0,3.833333333,12.8583197
